experiment_id,experiment_label,publication_status,source_workbook,source_row,source_column,host,host_type,plant_id,plant_number,treatment_class,isolate_1,isolate_2,mixture_ratio,total_dose_conidia_per_ml,component_dose_conidia_per_ml,condition_id,technical_subsamples,plant_mean_score,raw_code
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,25,6,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P01,1,single,AMP77,,,10000,10000,E2_RTx2536_AMP77_AMP207|AMP77|10000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,25,7,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P01,1,single,AMP77,,,5000,5000,E2_RTx2536_AMP77_AMP207|AMP77|5000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,26,2,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P02,2,single,AMP77,,,1000000,1000000,E2_RTx2536_AMP77_AMP207|AMP77|1000000,3,2.0,222
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,26,3,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P02,2,single,AMP77,,,500000,500000,E2_RTx2536_AMP77_AMP207|AMP77|500000,3,1.3333333333333333,121
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,26,4,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P02,2,single,AMP77,,,100000,100000,E2_RTx2536_AMP77_AMP207|AMP77|100000,3,1.6666666666666667,221
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,26,5,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P02,2,single,AMP77,,,50000,50000,E2_RTx2536_AMP77_AMP207|AMP77|50000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,26,6,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P02,2,single,AMP77,,,10000,10000,E2_RTx2536_AMP77_AMP207|AMP77|10000,3,1.3333333333333333,211
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,26,7,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P02,2,single,AMP77,,,5000,5000,E2_RTx2536_AMP77_AMP207|AMP77|5000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,27,2,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P03,3,single,AMP77,,,1000000,1000000,E2_RTx2536_AMP77_AMP207|AMP77|1000000,3,1.6666666666666667,221
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,27,3,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P03,3,single,AMP77,,,500000,500000,E2_RTx2536_AMP77_AMP207|AMP77|500000,3,1.3333333333333333,211
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,27,4,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P03,3,single,AMP77,,,100000,100000,E2_RTx2536_AMP77_AMP207|AMP77|100000,3,1.6666666666666667,131
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,27,5,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P03,3,single,AMP77,,,50000,50000,E2_RTx2536_AMP77_AMP207|AMP77|50000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,27,6,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P03,3,single,AMP77,,,10000,10000,E2_RTx2536_AMP77_AMP207|AMP77|10000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,27,7,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P03,3,single,AMP77,,,5000,5000,E2_RTx2536_AMP77_AMP207|AMP77|5000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,28,2,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P04,4,single,AMP77,,,1000000,1000000,E2_RTx2536_AMP77_AMP207|AMP77|1000000,3,1.6666666666666667,212
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,28,3,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P04,4,single,AMP77,,,500000,500000,E2_RTx2536_AMP77_AMP207|AMP77|500000,3,2.0,222
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,28,4,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P04,4,single,AMP77,,,100000,100000,E2_RTx2536_AMP77_AMP207|AMP77|100000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,28,5,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P04,4,single,AMP77,,,50000,50000,E2_RTx2536_AMP77_AMP207|AMP77|50000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,28,6,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P04,4,single,AMP77,,,10000,10000,E2_RTx2536_AMP77_AMP207|AMP77|10000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,28,7,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P04,4,single,AMP77,,,5000,5000,E2_RTx2536_AMP77_AMP207|AMP77|5000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,29,2,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P05,5,single,AMP77,,,1000000,1000000,E2_RTx2536_AMP77_AMP207|AMP77|1000000,3,1.6666666666666667,212
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,29,3,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P05,5,single,AMP77,,,500000,500000,E2_RTx2536_AMP77_AMP207|AMP77|500000,3,2.3333333333333335,331
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,29,4,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P05,5,single,AMP77,,,100000,100000,E2_RTx2536_AMP77_AMP207|AMP77|100000,3,1.3333333333333333,211
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,29,5,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P05,5,single,AMP77,,,50000,50000,E2_RTx2536_AMP77_AMP207|AMP77|50000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,29,6,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P05,5,single,AMP77,,,10000,10000,E2_RTx2536_AMP77_AMP207|AMP77|10000,3,1.3333333333333333,121
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,29,7,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P05,5,single,AMP77,,,5000,5000,E2_RTx2536_AMP77_AMP207|AMP77|5000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,30,2,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P06,6,single,AMP77,,,1000000,1000000,E2_RTx2536_AMP77_AMP207|AMP77|1000000,3,2.6666666666666665,125
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,30,3,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P06,6,single,AMP77,,,500000,500000,E2_RTx2536_AMP77_AMP207|AMP77|500000,3,1.3333333333333333,121
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,30,4,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P06,6,single,AMP77,,,100000,100000,E2_RTx2536_AMP77_AMP207|AMP77|100000,3,3.6666666666666665,542
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,30,5,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P06,6,single,AMP77,,,50000,50000,E2_RTx2536_AMP77_AMP207|AMP77|50000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,30,6,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P06,6,single,AMP77,,,10000,10000,E2_RTx2536_AMP77_AMP207|AMP77|10000,3,1.3333333333333333,112
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,30,7,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P06,6,single,AMP77,,,5000,5000,E2_RTx2536_AMP77_AMP207|AMP77|5000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,32,2,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P01,1,single,AMP207,,,1000000,1000000,E2_RTx2536_AMP77_AMP207|AMP207|1000000,3,3.6666666666666665,344
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,32,3,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P01,1,single,AMP207,,,500000,500000,E2_RTx2536_AMP77_AMP207|AMP207|500000,3,1.3333333333333333,112
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,32,4,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P01,1,single,AMP207,,,100000,100000,E2_RTx2536_AMP77_AMP207|AMP207|100000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,32,5,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P01,1,single,AMP207,,,50000,50000,E2_RTx2536_AMP77_AMP207|AMP207|50000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,32,6,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P01,1,single,AMP207,,,10000,10000,E2_RTx2536_AMP77_AMP207|AMP207|10000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,32,7,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P01,1,single,AMP207,,,5000,5000,E2_RTx2536_AMP77_AMP207|AMP207|5000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,33,2,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P02,2,single,AMP207,,,1000000,1000000,E2_RTx2536_AMP77_AMP207|AMP207|1000000,3,3.0,342
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,33,3,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P02,2,single,AMP207,,,500000,500000,E2_RTx2536_AMP77_AMP207|AMP207|500000,3,1.3333333333333333,112
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,33,4,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P02,2,single,AMP207,,,100000,100000,E2_RTx2536_AMP77_AMP207|AMP207|100000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,33,5,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P02,2,single,AMP207,,,50000,50000,E2_RTx2536_AMP77_AMP207|AMP207|50000,3,1.3333333333333333,112
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,33,6,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P02,2,single,AMP207,,,10000,10000,E2_RTx2536_AMP77_AMP207|AMP207|10000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,33,7,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P02,2,single,AMP207,,,5000,5000,E2_RTx2536_AMP77_AMP207|AMP207|5000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,34,2,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P03,3,single,AMP207,,,1000000,1000000,E2_RTx2536_AMP77_AMP207|AMP207|1000000,3,2.3333333333333335,322
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,34,3,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P03,3,single,AMP207,,,500000,500000,E2_RTx2536_AMP77_AMP207|AMP207|500000,3,1.3333333333333333,211
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,34,4,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P03,3,single,AMP207,,,100000,100000,E2_RTx2536_AMP77_AMP207|AMP207|100000,3,1.3333333333333333,211
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,34,5,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P03,3,single,AMP207,,,50000,50000,E2_RTx2536_AMP77_AMP207|AMP207|50000,3,1.3333333333333333,211
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,34,6,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P03,3,single,AMP207,,,10000,10000,E2_RTx2536_AMP77_AMP207|AMP207|10000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,34,7,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P03,3,single,AMP207,,,5000,5000,E2_RTx2536_AMP77_AMP207|AMP207|5000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,35,2,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P04,4,single,AMP207,,,1000000,1000000,E2_RTx2536_AMP77_AMP207|AMP207|1000000,3,2.0,222
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,35,3,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P04,4,single,AMP207,,,500000,500000,E2_RTx2536_AMP77_AMP207|AMP207|500000,3,2.0,222
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,35,4,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P04,4,single,AMP207,,,100000,100000,E2_RTx2536_AMP77_AMP207|AMP207|100000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,35,5,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P04,4,single,AMP207,,,50000,50000,E2_RTx2536_AMP77_AMP207|AMP207|50000,3,1.6666666666666667,212
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,35,6,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P04,4,single,AMP207,,,10000,10000,E2_RTx2536_AMP77_AMP207|AMP207|10000,3,1.3333333333333333,211
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,35,7,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P04,4,single,AMP207,,,5000,5000,E2_RTx2536_AMP77_AMP207|AMP207|5000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,36,2,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P05,5,single,AMP207,,,1000000,1000000,E2_RTx2536_AMP77_AMP207|AMP207|1000000,3,3.0,423
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,36,3,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P05,5,single,AMP207,,,500000,500000,E2_RTx2536_AMP77_AMP207|AMP207|500000,3,2.6666666666666665,332
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,36,4,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P05,5,single,AMP207,,,100000,100000,E2_RTx2536_AMP77_AMP207|AMP207|100000,3,1.3333333333333333,211
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,36,5,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P05,5,single,AMP207,,,50000,50000,E2_RTx2536_AMP77_AMP207|AMP207|50000,3,1.3333333333333333,211
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,36,6,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P05,5,single,AMP207,,,10000,10000,E2_RTx2536_AMP77_AMP207|AMP207|10000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,36,7,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P05,5,single,AMP207,,,5000,5000,E2_RTx2536_AMP77_AMP207|AMP207|5000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,37,2,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P06,6,single,AMP207,,,1000000,1000000,E2_RTx2536_AMP77_AMP207|AMP207|1000000,3,4.333333333333333,553
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,37,3,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P06,6,single,AMP207,,,500000,500000,E2_RTx2536_AMP77_AMP207|AMP207|500000,3,4.666666666666667,554
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,37,4,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P06,6,single,AMP207,,,100000,100000,E2_RTx2536_AMP77_AMP207|AMP207|100000,3,4.0,345
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,37,5,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P06,6,single,AMP207,,,50000,50000,E2_RTx2536_AMP77_AMP207|AMP207|50000,3,1.6666666666666667,122
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,37,6,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P06,6,single,AMP207,,,10000,10000,E2_RTx2536_AMP77_AMP207|AMP207|10000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,37,7,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P06,6,single,AMP207,,,5000,5000,E2_RTx2536_AMP77_AMP207|AMP207|5000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,39,2,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P01,1,mixture,AMP77,AMP207,1:1,1000000,500000,E2_RTx2536_AMP77_AMP207|AMP77+AMP207|1000000,3,3.0,333
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,39,3,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P01,1,mixture,AMP77,AMP207,1:1,100000,50000,E2_RTx2536_AMP77_AMP207|AMP77+AMP207|100000,3,1.3333333333333333,112
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,39,4,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P01,1,mixture,AMP77,AMP207,1:1,10000,5000,E2_RTx2536_AMP77_AMP207|AMP77+AMP207|10000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,40,2,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P02,2,mixture,AMP77,AMP207,1:1,1000000,500000,E2_RTx2536_AMP77_AMP207|AMP77+AMP207|1000000,3,2.6666666666666665,233
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,40,3,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P02,2,mixture,AMP77,AMP207,1:1,100000,50000,E2_RTx2536_AMP77_AMP207|AMP77+AMP207|100000,3,1.6666666666666667,311
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,40,4,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P02,2,mixture,AMP77,AMP207,1:1,10000,5000,E2_RTx2536_AMP77_AMP207|AMP77+AMP207|10000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,41,2,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P03,3,mixture,AMP77,AMP207,1:1,1000000,500000,E2_RTx2536_AMP77_AMP207|AMP77+AMP207|1000000,3,3.0,333
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,41,3,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P03,3,mixture,AMP77,AMP207,1:1,100000,50000,E2_RTx2536_AMP77_AMP207|AMP77+AMP207|100000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,41,4,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P03,3,mixture,AMP77,AMP207,1:1,10000,5000,E2_RTx2536_AMP77_AMP207|AMP77+AMP207|10000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,42,2,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P04,4,mixture,AMP77,AMP207,1:1,1000000,500000,E2_RTx2536_AMP77_AMP207|AMP77+AMP207|1000000,3,3.6666666666666665,344
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,42,3,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P04,4,mixture,AMP77,AMP207,1:1,100000,50000,E2_RTx2536_AMP77_AMP207|AMP77+AMP207|100000,3,2.6666666666666665,233
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,42,4,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P04,4,mixture,AMP77,AMP207,1:1,10000,5000,E2_RTx2536_AMP77_AMP207|AMP77+AMP207|10000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,43,2,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P05,5,mixture,AMP77,AMP207,1:1,1000000,500000,E2_RTx2536_AMP77_AMP207|AMP77+AMP207|1000000,3,3.0,432
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,43,3,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P05,5,mixture,AMP77,AMP207,1:1,100000,50000,E2_RTx2536_AMP77_AMP207|AMP77+AMP207|100000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,43,4,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P05,5,mixture,AMP77,AMP207,1:1,10000,5000,E2_RTx2536_AMP77_AMP207|AMP77+AMP207|10000,3,1.0,111
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,44,2,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P06,6,mixture,AMP77,AMP207,1:1,1000000,500000,E2_RTx2536_AMP77_AMP207|AMP77+AMP207|1000000,3,3.6666666666666665,533
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,44,3,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P06,6,mixture,AMP77,AMP207,1:1,100000,50000,E2_RTx2536_AMP77_AMP207|AMP77+AMP207|100000,3,2.0,123
E2_RTx2536_AMP77_AMP207,Experiment 2,published,Raw score2 (1).xlsx,44,4,RTx2536,sorghum,E2_RTx2536_AMP77_AMP207_P06,6,mixture,AMP77,AMP207,1:1,10000,5000,E2_RTx2536_AMP77_AMP207|AMP77+AMP207|10000,3,1.0,111
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,3,2,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P01,1,single,AMP99,,,1000000,1000000,E3_BTx398_AMP99_AMP170|AMP99|1000000,3,4.0,525
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,3,3,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P01,1,single,AMP99,,,500000,500000,E3_BTx398_AMP99_AMP170|AMP99|500000,3,5.0,555
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,3,4,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P01,1,single,AMP99,,,100000,100000,E3_BTx398_AMP99_AMP170|AMP99|100000,3,5.0,555
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,3,5,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P01,1,single,AMP99,,,50000,50000,E3_BTx398_AMP99_AMP170|AMP99|50000,3,4.333333333333333,544
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,3,6,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P01,1,single,AMP99,,,10000,10000,E3_BTx398_AMP99_AMP170|AMP99|10000,3,2.0,411
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,3,7,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P01,1,single,AMP99,,,5000,5000,E3_BTx398_AMP99_AMP170|AMP99|5000,3,2.3333333333333335,151
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,4,2,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P02,2,single,AMP99,,,1000000,1000000,E3_BTx398_AMP99_AMP170|AMP99|1000000,3,5.0,555
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,4,3,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P02,2,single,AMP99,,,500000,500000,E3_BTx398_AMP99_AMP170|AMP99|500000,3,5.0,555
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,4,4,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P02,2,single,AMP99,,,100000,100000,E3_BTx398_AMP99_AMP170|AMP99|100000,3,5.0,555
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,4,5,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P02,2,single,AMP99,,,50000,50000,E3_BTx398_AMP99_AMP170|AMP99|50000,3,3.6666666666666665,515
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,4,6,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P02,2,single,AMP99,,,10000,10000,E3_BTx398_AMP99_AMP170|AMP99|10000,3,1.0,111
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,4,7,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P02,2,single,AMP99,,,5000,5000,E3_BTx398_AMP99_AMP170|AMP99|5000,3,2.3333333333333335,115
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,5,2,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P03,3,single,AMP99,,,1000000,1000000,E3_BTx398_AMP99_AMP170|AMP99|1000000,3,2.0,312
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,5,3,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P03,3,single,AMP99,,,500000,500000,E3_BTx398_AMP99_AMP170|AMP99|500000,3,5.0,555
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,5,4,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P03,3,single,AMP99,,,100000,100000,E3_BTx398_AMP99_AMP170|AMP99|100000,3,2.6666666666666665,251
E3_BTx398_AMP99_AMP170,Experiment 3,published,Raw score2 (2).xlsx,5,5,BTx398,sorghum,E3_BTx398_AMP99_AMP170_P03,3,single,AMP99,,,50000,50000,E3_BTx398_AMP99_AMP170|AMP99|50000,3,5.0,555
